Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class
55:40.6,0.075,TCP  ,OPENSTACK_NET,64283,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
55:41.4,0.049,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57568,7,639,1,.AP.SF,0,normal
55:41.4,0.049,TCP  ,OPENSTACK_NET,57568,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
55:42.0,0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64284,7,639,1,.AP.SF,0,normal
55:42.0,0.053,TCP  ,OPENSTACK_NET,64284,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
58:31.1,11.429,TCP  ,10006_27,36530,EXT_SERVER,22,15,2117,1,.APRS.,0,suspicious
58:31.1,11.429,TCP  ,EXT_SERVER,22,10006_27,36530,19,3253,1,.AP.SF,0,suspicious
59:01.5,0,TCP  ,19241_238,8136,EXT_SERVER,23,1,46,1,....S.,0,suspicious
59:01.5,0,TCP  ,EXT_SERVER,23,19241_238,8136,1,40,1,.A.R..,0,suspicious
58:33.1,34.349,TCP  ,EXT_SERVER,22,10767_152,46332,32,5373,1,.APRSF,0,suspicious
58:33.1,34.349,TCP  ,10767_152,46332,EXT_SERVER,22,25,3001,1,.AP.SF,0,suspicious
56:01.0,16.092,TCP  ,18851_139,10815,EXT_SERVER,22,17,2415,1,.AP.SF,0,suspicious
56:01.0,16.092,TCP  ,EXT_SERVER,22,18851_139,10815,29,4888,1,.AP.SF,0,suspicious
56:17.7,8.354,TCP  ,10006_27,27472,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
56:17.7,8.354,TCP  ,EXT_SERVER,22,10006_27,27472,19,3185,1,.AP.SF,0,suspicious
59:07.9,18.772,TCP  ,EXT_SERVER,22,10767_152,30361,26,3745,1,.APRSF,0,suspicious
59:07.9,18.772,TCP  ,10767_152,30361,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
59:31.6,0,TCP  ,10279_68,35645,EXT_SERVER,179,1,46,1,....S.,0,suspicious
59:31.6,0,TCP  ,EXT_SERVER,179,10279_68,35645,1,40,1,.A.R..,0,suspicious
56:40.1,0.072,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57585,7,561,1,.AP.SF,0,normal
56:40.1,0.072,TCP  ,OPENSTACK_NET,57585,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
56:40.1,0.088,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57586,7,1725,1,.AP.SF,0,normal
56:40.1,0.088,TCP  ,OPENSTACK_NET,57586,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
56:40.6,0.051,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64301,7,561,1,.AP.SF,0,normal
56:40.6,0.051,TCP  ,OPENSTACK_NET,64301,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
59:40.4,0.02,TCP  ,15129_70,42211,EXT_SERVER,1080,2,92,1,...RS.,0,suspicious
59:40.4,0.02,TCP  ,EXT_SERVER,1080,15129_70,42211,1,40,1,.A.R..,0,suspicious
59:27.2,20.07,TCP  ,EXT_SERVER,22,10767_152,57528,26,3745,1,.APRSF,0,suspicious
59:27.2,20.07,TCP  ,10767_152,57528,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
59:47.8,20.138,TCP  ,EXT_SERVER,22,10767_152,21412,26,3745,1,.APRSF,0,suspicious
59:47.8,20.138,TCP  ,10767_152,21412,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
56:56.4,16.517,TCP  ,18851_139,50949,EXT_SERVER,22,17,2651,1,.AP.SF,0,suspicious
56:56.4,16.517,TCP  ,EXT_SERVER,22,18851_139,50949,25,5485,1,.AP.SF,0,suspicious
00:24.4,0,TCP  ,19242_202,60547,EXT_SERVER,23,1,46,1,....S.,0,suspicious
00:24.4,0,TCP  ,EXT_SERVER,23,19242_202,60547,1,40,1,.A.R..,0,suspicious
00:08.4,20.644,TCP  ,EXT_SERVER,22,10767_152,49574,26,3745,1,.APRSF,0,suspicious
00:08.4,20.644,TCP  ,10767_152,49574,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
57:22.8,8.84,TCP  ,10006_27,19584,EXT_SERVER,22,17,2279,1,.AP.SF,0,suspicious
57:22.8,8.84,TCP  ,EXT_SERVER,22,10006_27,19584,20,3305,1,.AP.SF,0,suspicious
00:29.5,20.81,TCP  ,EXT_SERVER,22,10767_152,13606,26,3745,1,.APRSF,0,suspicious
00:29.5,20.81,TCP  ,10767_152,13606,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
01:00.2,0,TCP  ,EXT_SERVER,2323,10859_241,26961,1,40,1,.A.R..,0,suspicious
01:00.2,0,TCP  ,10859_241,26961,EXT_SERVER,2323,1,46,1,....S.,0,suspicious
00:50.9,21.252,TCP  ,EXT_SERVER,22,10767_152,42295,26,3745,1,.APRSF,0,suspicious
00:50.9,21.252,TCP  ,10767_152,42295,EXT_SERVER,22,24,2901,1,.AP.SF,0,suspicious
01:01.9,14.327,TCP  ,18851_139,32334,EXT_SERVER,22,14,1951,1,.APRSF,0,suspicious
01:01.9,14.327,TCP  ,EXT_SERVER,22,18851_139,32334,22,6089,1,.AP.SF,0,suspicious
01:12.6,20.488,TCP  ,EXT_SERVER,22,10767_152,7752,26,3745,1,.APRSF,0,suspicious
01:12.6,20.488,TCP  ,10767_152,7752,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
58:40.1,0.067,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57619,7,702,1,.AP.SF,0,normal
58:40.1,0.067,TCP  ,OPENSTACK_NET,57619,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
58:40.1,0.061,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57620,7,556,1,.AP.SF,0,normal
58:40.1,0.061,TCP  ,OPENSTACK_NET,57620,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
58:40.6,0.072,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64334,7,702,1,.AP.SF,0,normal
58:40.6,0.072,TCP  ,OPENSTACK_NET,64334,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
58:40.6,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64335,7,556,1,.AP.SF,0,normal
58:40.6,0.05,TCP  ,OPENSTACK_NET,64335,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
01:48.3,0,TCP  ,10748_212,60738,EXT_SERVER,25,1,46,1,....S.,0,suspicious
01:48.3,0,TCP  ,EXT_SERVER,25,10748_212,60738,1,40,1,.A.R..,0,suspicious
01:33.6,19.504,TCP  ,EXT_SERVER,22,10767_152,36196,26,3745,1,.APRSF,0,suspicious
01:33.6,19.504,TCP  ,10767_152,36196,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
01:53.6,17.866,TCP  ,EXT_SERVER,22,10767_152,64313,26,3745,1,.APRSF,0,suspicious
01:53.6,17.866,TCP  ,10767_152,64313,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
02:25.7,0,TCP  ,19243_150,52804,EXT_SERVER,23,1,46,1,....S.,0,suspicious
02:25.7,0,TCP  ,EXT_SERVER,23,19243_150,52804,1,40,1,.A.R..,0,suspicious
02:12.0,20.582,TCP  ,EXT_SERVER,22,10767_152,24817,26,3745,1,.APRSF,0,suspicious
02:12.0,20.582,TCP  ,10767_152,24817,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
59:13.7,21.302,TCP  ,18851_139,21709,EXT_SERVER,22,17,2363,1,.AP.SF,0,suspicious
59:13.7,21.302,TCP  ,EXT_SERVER,22,18851_139,21709,32,4310,1,.AP.SF,0,suspicious
54:54.0,286.355,ICMP ,15129_70,0,EXT_SERVER,3.1,2,136,1,......,0,suspicious
59:37.3,8.648,TCP  ,10006_27,62039,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
59:37.3,8.648,TCP  ,EXT_SERVER,22,10006_27,62039,19,3185,1,.AP.SF,0,suspicious
02:49.2,0,TCP  ,19157_164,29000,EXT_SERVER,14953,1,46,1,.A..S.,0,suspicious
02:49.2,0,TCP  ,EXT_SERVER,14953,19157_164,29000,1,40,1,...R..,0,suspicious
02:33.1,18.971,TCP  ,EXT_SERVER,22,10767_152,54293,26,3745,1,.APRSF,0,suspicious
02:33.1,18.971,TCP  ,10767_152,54293,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
02:55.3,7.858,TCP  ,10006_27,11194,EXT_SERVER,22,14,2105,1,.APRSF,0,suspicious
02:55.3,7.858,TCP  ,EXT_SERVER,22,10006_27,11194,18,3145,1,.AP.SF,0,suspicious
02:52.5,18.658,TCP  ,EXT_SERVER,22,10767_152,18364,27,3797,1,.APRSF,0,suspicious
02:52.5,18.658,TCP  ,10767_152,18364,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
00:05.7,13.785,TCP  ,18851_139,43433,EXT_SERVER,22,15,2191,1,.AP.SF,0,suspicious
00:05.7,13.785,TCP  ,EXT_SERVER,22,18851_139,43433,23,3606,1,.AP.SF,0,suspicious
03:11.7,17.924,TCP  ,EXT_SERVER,22,10767_152,45253,26,3745,1,.APRSF,0,suspicious
03:11.7,17.924,TCP  ,10767_152,45253,EXT_SERVER,22,24,2901,1,.AP.SF,0,suspicious
02:54.9,36.296,TCP  ,18851_139,32896,EXT_SERVER,22,16,2224,1,.APRSF,0,suspicious
02:54.9,36.296,TCP  ,EXT_SERVER,22,18851_139,32896,33,8335,1,.AP.SF,0,suspicious
03:30.1,17.726,TCP  ,EXT_SERVER,22,10767_152,7470,26,3745,1,.APRSF,0,suspicious
03:30.1,17.726,TCP  ,10767_152,7470,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
00:41.7,10.062,TCP  ,10006_27,46612,EXT_SERVER,22,15,2163,1,.AP.SF,0,suspicious
00:41.7,10.062,TCP  ,EXT_SERVER,22,10006_27,46612,19,3185,1,.AP.SF,0,suspicious
01:02.4,4.058,TCP  ,17626_160,33878,EXT_SERVER,22,12,1586,1,  0xdb,0,suspicious
01:02.4,4.058,TCP  ,EXT_SERVER,22,17626_160,33878,16,2717,1,.AP.SF,0,suspicious
03:48.3,18.141,TCP  ,EXT_SERVER,22,10767_152,33702,26,3745,1,.APRSF,0,suspicious
03:48.3,18.141,TCP  ,10767_152,33702,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
04:23.8,0,TCP  ,19244_44,1641,EXT_SERVER,23,1,46,1,....S.,0,suspicious
04:23.8,0,TCP  ,EXT_SERVER,23,19244_44,1641,1,40,1,.A.R..,0,suspicious
04:07.0,17.249,TCP  ,EXT_SERVER,22,10767_152,60652,26,3745,1,.APRSF,0,suspicious
04:07.0,17.249,TCP  ,10767_152,60652,EXT_SERVER,22,26,2993,1,.AP.SF,0,suspicious
01:40.1,0.085,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57667,7,561,1,.AP.SF,0,normal
01:40.1,0.085,TCP  ,OPENSTACK_NET,57667,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
01:40.1,0.102,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57668,7,1725,1,.AP.SF,0,normal
01:40.1,0.102,TCP  ,OPENSTACK_NET,57668,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
01:40.1,0.087,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57669,7,556,1,.AP.SF,0,normal
01:40.1,0.087,TCP  ,OPENSTACK_NET,57669,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
01:40.1,0.09,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57670,7,702,1,.AP.SF,0,normal
01:40.1,0.09,TCP  ,OPENSTACK_NET,57670,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
01:40.6,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64385,7,702,1,.AP.SF,0,normal
01:40.6,0.056,TCP  ,OPENSTACK_NET,64385,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
01:40.6,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64386,7,556,1,.AP.SF,0,normal
01:40.6,0.05,TCP  ,OPENSTACK_NET,64386,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
01:40.6,0.066,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64387,7,561,1,.AP.SF,0,normal
01:40.6,0.066,TCP  ,OPENSTACK_NET,64387,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
01:41.4,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57673,7,639,1,.AP.SF,0,normal
01:41.4,0.055,TCP  ,OPENSTACK_NET,57673,EXT_SERVER,8000,5,568,1,.AP.SF,0,normal
01:41.9,0.063,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64388,7,639,1,.AP.SF,0,normal
01:41.9,0.063,TCP  ,OPENSTACK_NET,64388,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
04:24.7,18.113,TCP  ,EXT_SERVER,22,10767_152,21602,26,3745,1,.APRSF,0,suspicious
04:24.7,18.113,TCP  ,10767_152,21602,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
01:42.9,9.076,TCP  ,10006_27,46819,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
01:42.9,9.076,TCP  ,EXT_SERVER,22,10006_27,46819,19,3185,1,.AP.SF,0,suspicious
04:43.3,18.915,TCP  ,EXT_SERVER,22,10767_152,48270,26,3745,1,.APRSF,0,suspicious
04:43.3,18.915,TCP  ,10767_152,48270,EXT_SERVER,22,24,2901,1,.AP.SF,0,suspicious
05:14.1,0.017,TCP  ,15129_70,42211,EXT_SERVER,1001,2,92,1,...RS.,0,suspicious
05:14.1,0.017,TCP  ,EXT_SERVER,1001,15129_70,42211,1,40,1,.A.R..,0,suspicious
05:15.1,0.114,TCP  ,19245_198,53426,EXT_SERVER,22,2,92,1,...RS.,0,suspicious
05:15.1,0.114,TCP  ,EXT_SERVER,22,19245_198,53426,1,44,1,.A..S.,0,suspicious
02:02.0,16.55,TCP  ,18851_139,35725,EXT_SERVER,22,19,3203,1,.AP.SF,0,suspicious
02:02.0,16.55,TCP  ,EXT_SERVER,22,18851_139,35725,31,5241,1,.AP.SF,0,suspicious
05:02.7,18.095,TCP  ,EXT_SERVER,22,10767_152,10948,26,3745,1,.APRSF,0,suspicious
05:02.7,18.095,TCP  ,10767_152,10948,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
05:21.3,19.306,TCP  ,EXT_SERVER,22,10767_152,37167,26,3745,1,.APRSF,0,suspicious
05:21.3,19.306,TCP  ,10767_152,37167,EXT_SERVER,22,26,2993,1,.AP.SF,0,suspicious
02:55.9,0.015,UDP  ,10014_199,123,EXT_SERVER,57900,1,76,1,......,0,suspicious
02:55.9,0.015,UDP  ,EXT_SERVER,57900,10014_199,123,1,76,1,......,0,suspicious
05:41.1,19.028,TCP  ,EXT_SERVER,22,10767_152,64868,26,3745,1,.APRSF,0,suspicious
05:41.1,19.028,TCP  ,10767_152,64868,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
06:00.7,19.616,TCP  ,EXT_SERVER,22,10767_152,27318,26,3745,1,.APRSF,0,suspicious
06:00.7,19.616,TCP  ,10767_152,27318,EXT_SERVER,22,26,2993,1,.AP.SF,0,suspicious
06:20.8,19.543,TCP  ,EXT_SERVER,22,10767_152,54974,26,3745,1,.APRSF,0,suspicious
06:20.8,19.543,TCP  ,10767_152,54974,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
06:57.7,0.001,TCP  ,19246_59,9517,EXT_SERVER,2222,1,46,1,....S.,0,suspicious
06:57.7,0.001,TCP  ,EXT_SERVER,2222,19246_59,9517,1,40,1,.A.R..,0,suspicious
06:40.8,19.335,TCP  ,EXT_SERVER,22,10767_152,17715,26,3745,1,.APRSF,0,suspicious
06:40.8,19.335,TCP  ,10767_152,17715,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
04:01.9,10.399,TCP  ,10006_27,21534,EXT_SERVER,22,17,2295,1,.AP.SF,0,suspicious
04:01.9,10.399,TCP  ,EXT_SERVER,22,10006_27,21534,20,3305,1,.AP.SF,0,suspicious
07:00.7,19.911,TCP  ,EXT_SERVER,22,10767_152,44828,26,3745,1,.APRSF,0,suspicious
07:00.7,19.911,TCP  ,10767_152,44828,EXT_SERVER,22,24,2901,1,.AP.SF,0,suspicious
04:11.0,11.079,TCP  ,18851_139,35422,EXT_SERVER,22,19,2539,1,.AP.SF,0,suspicious
04:11.0,11.079,TCP  ,EXT_SERVER,22,18851_139,35422,25,3761,1,.AP.SF,0,suspicious
04:40.1,0.072,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57720,7,702,1,.AP.SF,0,normal
04:40.1,0.072,TCP  ,OPENSTACK_NET,57720,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
04:40.1,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57721,7,556,1,.AP.SF,0,normal
04:40.1,0.056,TCP  ,OPENSTACK_NET,57721,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
04:40.6,0.054,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64437,7,702,1,.AP.SF,0,normal
04:40.6,0.054,TCP  ,OPENSTACK_NET,64437,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
04:40.6,0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64438,7,556,1,.AP.SF,0,normal
04:40.6,0.053,TCP  ,OPENSTACK_NET,64438,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
07:21.1,20.624,TCP  ,EXT_SERVER,22,10767_152,8292,26,3745,1,.APRSF,0,suspicious
07:21.1,20.624,TCP  ,10767_152,8292,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
07:43.4,0,TCP  ,EXT_SERVER,23,19247_139,38422,1,40,1,.A.R..,0,suspicious
07:43.4,0,TCP  ,19247_139,38422,EXT_SERVER,23,1,46,1,....S.,0,suspicious
07:48.9,0,TCP  ,EXT_SERVER,5358,19248_48,30788,1,40,1,.A.R..,0,suspicious
07:48.9,0,TCP  ,19248_48,30788,EXT_SERVER,5358,1,46,1,....S.,0,suspicious
07:42.2,19.955,TCP  ,EXT_SERVER,22,10767_152,36822,26,3745,1,.APRSF,0,suspicious
07:42.2,19.955,TCP  ,10767_152,36822,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
05:04.0,9.335,TCP  ,10006_27,58064,EXT_SERVER,22,18,2403,1,.AP.SF,0,suspicious
05:04.0,9.335,TCP  ,EXT_SERVER,22,10006_27,58064,20,3249,1,.AP.SF,0,suspicious
05:14.2,0,ICMP ,15129_70,0,EXT_SERVER,3.1,1,68,1,......,0,suspicious
08:02.7,19.135,TCP  ,EXT_SERVER,22,10767_152,64189,26,3745,1,.APRSF,0,suspicious
08:02.7,19.135,TCP  ,10767_152,64189,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
05:08.0,14.881,TCP  ,18851_139,35537,EXT_SERVER,22,21,2639,1,.AP.SF,0,suspicious
05:08.0,14.881,TCP  ,EXT_SERVER,22,18851_139,35537,30,6809,1,.AP.SF,0,suspicious
08:14.6,12.653,TCP  ,10006_27,23752,EXT_SERVER,22,17,2273,1,.APRSF,0,suspicious
08:14.6,12.653,TCP  ,EXT_SERVER,22,10006_27,23752,21,3369,1,.AP.SF,0,suspicious
05:15.2,13.279,TCP  ,19245_198,48542,EXT_SERVER,22,15,1900,1,.AP.SF,0,suspicious
05:15.2,13.279,TCP  ,EXT_SERVER,22,19245_198,48542,23,3545,1,.AP.SF,0,suspicious
08:22.3,19.173,TCP  ,EXT_SERVER,22,10767_152,26158,26,3745,1,.APRSF,0,suspicious
08:22.3,19.173,TCP  ,10767_152,26158,EXT_SERVER,22,26,2993,1,.AP.SF,0,suspicious
08:42.0,20.44,TCP  ,EXT_SERVER,22,10767_152,54356,26,3745,1,.APRSF,0,suspicious
08:42.0,20.44,TCP  ,10767_152,54356,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
08:50.6,17.276,TCP  ,18851_139,22648,EXT_SERVER,22,15,2169,1,.APRS.,0,suspicious
08:50.6,17.276,TCP  ,EXT_SERVER,22,18851_139,22648,24,3731,1,.AP.SF,0,suspicious
06:07.2,9.63,TCP  ,10006_27,40401,EXT_SERVER,22,16,2231,1,.AP.SF,0,suspicious
06:07.2,9.63,TCP  ,EXT_SERVER,22,10006_27,40401,19,3185,1,.AP.SF,0,suspicious
06:06.1,14.264,TCP  ,18851_139,14904,EXT_SERVER,22,16,2327,1,.AP.SF,0,suspicious
06:06.1,14.264,TCP  ,EXT_SERVER,22,18851_139,14904,21,4229,1,.AP.SF,0,suspicious
09:02.9,20.404,TCP  ,EXT_SERVER,22,10767_152,19091,30,4113,1,.APRSF,0,suspicious
09:02.9,20.404,TCP  ,10767_152,19091,EXT_SERVER,22,26,3145,1,.AP.SF,0,suspicious
06:40.1,0.064,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57754,7,561,1,.AP.SF,0,normal
06:40.1,0.064,TCP  ,OPENSTACK_NET,57754,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
06:40.1,0.082,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57755,7,1725,1,.AP.SF,0,normal
06:40.1,0.082,TCP  ,OPENSTACK_NET,57755,EXT_SERVER,8000,6,579,1,.AP.SF,0,normal
06:40.6,0.05,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64471,7,561,1,.AP.SF,0,normal
06:40.6,0.05,TCP  ,OPENSTACK_NET,64471,EXT_SERVER,8000,6,589,1,.AP.SF,0,normal
09:23.8,18.467,TCP  ,EXT_SERVER,22,10767_152,48407,26,3745,1,.APRSF,0,suspicious
09:23.8,18.467,TCP  ,10767_152,48407,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
09:45.8,8.601,TCP  ,18851_139,12745,EXT_SERVER,22,6,977,1,.APRS.,0,suspicious
09:45.8,8.601,TCP  ,EXT_SERVER,22,18851_139,12745,10,5457,1,.AP.S.,0,suspicious
08:15.7,100.302,TCP  ,EXT_SERVER,80,11860_140,26739,6,1386,1,.APRSF,0,unknown
08:15.7,100.302,TCP  ,11860_140,26739,EXT_SERVER,80,7,439,1,.AP.SF,0,unknown
09:42.8,17.665,TCP  ,EXT_SERVER,22,10767_152,11112,26,3745,1,.APRSF,0,suspicious
09:42.8,17.665,TCP  ,10767_152,11112,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
07:14.6,0,ICMP ,EXT_SERVER,0,13307_36,3.2,1,576,1,......,0,suspicious
07:09.1,9.153,TCP  ,10006_27,32368,EXT_SERVER,22,17,2267,1,.AP.SF,0,suspicious
07:09.1,9.153,TCP  ,EXT_SERVER,22,10006_27,32368,19,3185,1,.AP.SF,0,suspicious
10:00.9,18.305,TCP  ,EXT_SERVER,22,10767_152,37465,26,3745,1,.APRSF,0,suspicious
10:00.9,18.305,TCP  ,10767_152,37465,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
07:37.5,0,UDP  ,10102_244,5399,EXT_SERVER,5060,1,441,1,......,0,suspicious
07:37.5,0,ICMP ,EXT_SERVER,0,10102_244,3.3,1,469,1,......,0,suspicious
10:19.8,18.167,TCP  ,EXT_SERVER,22,10767_152,63156,26,3745,1,.APRSF,0,suspicious
10:19.8,18.167,TCP  ,10767_152,63156,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
07:40.1,0.071,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57772,7,702,1,.AP.SF,0,normal
07:40.1,0.071,TCP  ,OPENSTACK_NET,57772,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
07:40.1,0.056,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57773,7,556,1,.AP.SF,0,normal
07:40.1,0.056,TCP  ,OPENSTACK_NET,57773,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
07:40.6,0.059,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64486,7,702,1,.AP.SF,0,normal
07:40.6,0.059,TCP  ,OPENSTACK_NET,64486,EXT_SERVER,8000,6,586,1,.AP.SF,0,normal
07:40.6,0.053,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64487,7,556,1,.AP.SF,0,normal
07:40.6,0.053,TCP  ,OPENSTACK_NET,64487,EXT_SERVER,8000,6,515,1,.AP.SF,0,normal
07:41.6,0.055,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,57774,7,639,1,.AP.SF,0,normal
07:41.6,0.055,TCP  ,OPENSTACK_NET,57774,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
07:42.2,0.048,TCP  ,EXT_SERVER,8000,OPENSTACK_NET,64490,7,639,1,.AP.SF,0,normal
07:42.2,0.048,TCP  ,OPENSTACK_NET,64490,EXT_SERVER,8000,6,614,1,.AP.SF,0,normal
10:41.7,7.285,TCP  ,18851_139,60583,EXT_SERVER,22,2,106,1,...RS.,0,suspicious
10:41.7,7.285,TCP  ,EXT_SERVER,22,18851_139,60583,4,240,1,.A..S.,0,suspicious
10:38.4,19.245,TCP  ,EXT_SERVER,22,10767_152,24965,26,3745,1,.APRSF,0,suspicious
10:38.4,19.245,TCP  ,10767_152,24965,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
11:00.2,0,TCP  ,11529_126,58986,EXT_SERVER,443,1,46,1,....S.,0,unknown
11:00.2,0,TCP  ,EXT_SERVER,443,11529_126,58986,1,40,1,.A.R..,0,unknown
10:46.7,16.001,TCP  ,18851_139,40420,EXT_SERVER,22,19,3109,1,.APRSF,0,suspicious
10:46.7,16.001,TCP  ,EXT_SERVER,22,18851_139,40420,31,5977,1,.AP.SF,0,suspicious
07:54.5,13.825,TCP  ,18851_139,48143,EXT_SERVER,22,18,2427,1,.AP.SF,0,suspicious
07:54.5,13.825,TCP  ,EXT_SERVER,22,18851_139,48143,27,4813,1,.AP.SF,0,suspicious
10:58.2,18.862,TCP  ,EXT_SERVER,22,10767_152,53013,26,3745,1,.APRSF,0,suspicious
10:58.2,18.862,TCP  ,10767_152,53013,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
08:27.0,0,UDP  ,10041_1,51477,EXT_SERVER,1900,1,122,1,......,0,suspicious
08:27.0,0,ICMP ,EXT_SERVER,0,10041_1,3.3,1,150,1,......,0,suspicious
11:29.1,0,TCP  ,17081_59,7361,EXT_SERVER,23,1,46,1,....S.,0,suspicious
11:29.1,0,TCP  ,EXT_SERVER,23,17081_59,7361,1,40,1,.A.R..,0,suspicious
11:17.5,18.524,TCP  ,EXT_SERVER,22,10767_152,16230,26,3745,1,.APRSF,0,suspicious
11:17.5,18.524,TCP  ,10767_152,16230,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
11:36.5,18.72,TCP  ,EXT_SERVER,22,10767_152,43617,26,3745,1,.APRSF,0,suspicious
11:36.5,18.72,TCP  ,10767_152,43617,EXT_SERVER,22,26,2993,1,.AP.SF,0,suspicious
11:55.8,19.966,TCP  ,EXT_SERVER,22,10767_152,6129,26,3745,1,.APRSF,0,suspicious
11:55.8,19.966,TCP  ,10767_152,6129,EXT_SERVER,22,24,2889,1,.AP.SF,0,suspicious
06:59.5,141.396,TCP  ,18851_139,16479,EXT_SERVER,22,3,242,1,.AP.SF,0,suspicious
06:59.5,141.396,TCP  ,EXT_SERVER,22,18851_139,16479,10,3582,1,.AP.SF,0,suspicious
